SCLK,LMST,LTST,BOOM1_HORIZONTAL_WIND_SPEED,BOOM1_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM1_VERTICAL_WIND_SPEED,BOOM1_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM1_WIND_DIRECTION,BOOM1_WIND_DIRECTION_UNCERTAINTY,BOOM2_HORIZONTAL_WIND_SPEED,BOOM2_HORIZONTAL_WIND_SPEED_UNCERTAINTY,BOOM2_VERTICAL_WIND_SPEED,BOOM2_VERTICAL_WIND_SPEED_UNCERTAINTY,BOOM2_WIND_DIRECTION,BOOM2_WIND_DIRECTION_UNCERTAINTY,BOOM1_ALG_STATE_STABLE,BOOM2_ALG_STATE_STABLE,ROVER_STILL
675726132,00099M11:42:08.301,0099 11:38:46,2.70,,,,196.89,,1.69,,,,246.88,,1,1,1
675726132.5,00099M11:42:08.788,0099 11:38:46,2.82,,,,191.89,,0.18,,,,291.89,,1,1,1
675726133,00099M11:42:09.274,0099 11:38:47,2.86,,,,191.89,,0.20,,,,356.89,,1,1,1
675726133.5,00099M11:42:09.761,0099 11:38:47,2.81,,,,191.89,,0.47,,,,16.89,,1,1,1
675726134,00099M11:42:10.248,0099 11:38:48,3.01,,,,196.89,,0.40,,,,356.89,,1,1,1
675726134.5,00099M11:42:10.734,0099 11:38:48,3.21,,,,201.89,,0.00,,,,251.88,,1,1,1
675726135,00099M11:42:11.221,0099 11:38:49,2.95,,,,201.89,,1.12,,,,246.88,,1,1,1
675726135.5,00099M11:42:11.707,0099 11:38:49,2.89,,,,211.88,,1.81,,,,246.88,,1,1,1
675726136,00099M11:42:12.194,0099 11:38:50,2.41,,,,216.88,,2.61,,,,246.88,,1,1,1
675726136.5,00099M11:42:12.681,0099 11:38:50,1.94,,,,216.88,,2.61,,,,251.88,,1,1,1
675726137,00099M11:42:13.167,0099 11:38:51,2.28,,,,206.89,,2.35,,,,246.88,,1,1,1
675726137.5,00099M11:42:13.654,0099 11:38:51,2.29,,,,211.88,,2.42,,,,246.88,,1,1,1
675726138,00099M11:42:14.141,0099 11:38:52,2.23,,,,221.88,,2.36,,,,246.88,,1,1,1
675726138.5,00099M11:42:14.627,0099 11:38:52,1.89,,,,226.88,,2.50,,,,261.89,,1,1,1
675726139,00099M11:42:15.114,0099 11:38:53,2.81,,,,241.88,,3.84,,,,266.89,,1,1,1
675726139.5,00099M11:42:15.601,0099 11:38:53,3.31,,,,246.88,,4.79,,,,256.89,,1,1,1
675726140,00099M11:42:16.087,0099 11:38:54,2.85,,,,236.88,,3.73,,,,266.89,,1,1,1
675726140.5,00099M11:42:16.574,0099 11:38:54,2.66,,,,236.88,,3.55,,,,261.89,,1,1,1
675726141,00099M11:42:17.060,0099 11:38:55,2.96,,,,231.88,,3.65,,,,261.89,,1,1,1
675726141.5,00099M11:42:17.547,0099 11:38:55,2.57,,,,251.88,,3.89,,,,266.89,,1,1,1
675726142,00099M11:42:18.034,0099 11:38:56,2.47,,,,211.88,,3.99,,,,266.89,,1,1,1
675726142.5,00099M11:42:18.520,0099 11:38:56,3.58,,,,206.89,,3.30,,,,246.88,,1,1,1
675726143,00099M11:42:19.007,0099 11:38:57,4.62,,,,206.89,,3.22,,,,246.88,,1,1,1
675726143.5,00099M11:42:19.494,0099 11:38:57,4.44,,,,201.89,,2.64,,,,246.88,,1,1,1
675726144,00099M11:42:19.980,0099 11:38:58,5.17,,,,211.88,,4.28,,,,246.88,,1,1,1
675726144.5,00099M11:42:20.467,0099 11:38:58,4.62,,,,211.88,,4.62,,,,246.88,,1,1,1
675726145,00099M11:42:20.953,0099 11:38:59,3.84,,,,211.88,,4.46,,,,246.88,,1,1,1
675726145.5,00099M11:42:21.440,0099 11:38:59,4.16,,,,211.88,,3.81,,,,246.88,,1,1,1
675726146,00099M11:42:21.927,0099 11:39:00,3.87,,,,211.88,,3.94,,,,246.88,,1,1,1
675726146.5,00099M11:42:22.413,0099 11:39:00,2.91,,,,221.88,,3.47,,,,251.88,,1,1,1
675726147,00099M11:42:22.900,0099 11:39:01,2.78,,,,216.88,,3.57,,,,256.89,,1,1,1
675726147.5,00099M11:42:23.387,0099 11:39:01,3.21,,,,221.88,,3.35,,,,246.88,,1,1,1
675726148,00099M11:42:23.873,0099 11:39:02,3.44,,,,231.88,,4.29,,,,266.89,,1,1,1
675726148.5,00099M11:42:24.360,0099 11:39:02,4.38,,,,211.88,,3.32,,,,246.88,,1,1,1
675726149,00099M11:42:24.846,0099 11:39:02,4.80,,,,226.88,,5.15,,,,251.88,,1,1,1
675726149.5,00099M11:42:25.333,0099 11:39:03,4.46,,,,226.88,,4.73,,,,246.88,,1,1,1
675726150,00099M11:42:25.820,0099 11:39:03,4.59,,,,226.88,,5.07,,,,246.88,,1,1,1
675726150.5,00099M11:42:26.306,0099 11:39:04,4.84,,,,226.88,,5.25,,,,246.88,,1,1,1
675726151,00099M11:42:26.793,0099 11:39:04,5.23,,,,231.88,,6.51,,,,246.88,,1,1,1
675726151.5,00099M11:42:27.280,0099 11:39:05,5.62,,,,226.88,,5.42,,,,246.88,,1,1,1
675726152,00099M11:42:27.766,0099 11:39:05,4.99,,,,226.88,,5.26,,,,246.88,,1,1,1
675726152.5,00099M11:42:28.253,0099 11:39:06,4.52,,,,231.88,,5.45,,,,251.88,,1,1,1
675726153,00099M11:42:28.739,0099 11:39:06,5.19,,,,231.88,,5.59,,,,246.88,,1,1,1
675726153.5,00099M11:42:29.226,0099 11:39:07,4.50,,,,231.88,,5.02,,,,246.88,,1,1,1
675726154,00099M11:42:29.713,0099 11:39:07,4.50,,,,231.88,,5.22,,,,246.88,,1,1,1
675726154.5,00099M11:42:30.199,0099 11:39:08,4.97,,,,236.88,,5.03,,,,246.88,,1,1,1
675726155,00099M11:42:30.686,0099 11:39:08,4.38,,,,226.88,,5.11,,,,246.88,,1,1,1
675726155.5,00099M11:42:31.173,0099 11:39:09,4.77,,,,231.88,,5.30,,,,251.88,,1,1,1
675726156,00099M11:42:31.659,0099 11:39:09,5.67,,,,231.88,,5.21,,,,246.88,,1,1,1
675726156.5,00099M11:42:32.146,0099 11:39:10,4.49,,,,226.88,,4.99,,,,246.88,,1,1,1
675726157,00099M11:42:32.632,0099 11:39:10,4.33,,,,226.88,,4.72,,,,246.88,,1,1,1
675726157.5,00099M11:42:33.119,0099 11:39:11,4.24,,,,226.88,,4.46,,,,251.88,,1,1,1
675726158,00099M11:42:33.606,0099 11:39:11,3.87,,,,231.88,,4.66,,,,251.88,,1,1,1
675726158.5,00099M11:42:34.092,0099 11:39:12,3.82,,,,231.88,,4.87,,,,246.88,,1,1,1
675726159,00099M11:42:34.579,0099 11:39:12,3.92,,,,231.88,,4.67,,,,251.88,,1,1,1
675726159.5,00099M11:42:35.066,0099 11:39:13,3.57,,,,231.88,,4.95,,,,251.88,,1,1,1
675726160,00099M11:42:35.552,0099 11:39:13,3.40,,,,221.88,,3.80,,,,246.88,,1,1,1
675726160.5,00099M11:42:36.039,0099 11:39:14,3.52,,,,221.88,,3.79,,,,251.88,,1,1,1
675726161,00099M11:42:36.525,0099 11:39:14,3.64,,,,221.88,,3.98,,,,246.88,,1,1,1
675726161.5,00099M11:42:37.012,0099 11:39:15,3.99,,,,226.88,,4.73,,,,246.88,,1,1,1
675726162,00099M11:42:37.499,0099 11:39:15,4.08,,,,226.88,,4.42,,,,246.88,,1,1,1
675726162.5,00099M11:42:37.985,0099 11:39:16,4.05,,,,231.88,,4.65,,,,251.88,,1,1,1
675726163,00099M11:42:38.472,0099 11:39:16,3.97,,,,226.88,,4.56,,,,246.88,,1,1,1
675726163.5,00099M11:42:38.959,0099 11:39:17,3.76,,,,226.88,,4.09,,,,246.88,,1,1,1
675726164,00099M11:42:39.445,0099 11:39:17,3.77,,,,231.88,,4.63,,,,251.88,,1,1,1
675726164.5,00099M11:42:39.932,0099 11:39:18,4.21,,,,236.88,,4.81,,,,251.88,,1,1,1
675726165,00099M11:42:40.418,0099 11:39:18,3.78,,,,236.88,,4.18,,,,251.88,,1,1,1
675726165.5,00099M11:42:40.905,0099 11:39:19,3.93,,,,226.88,,4.20,,,,251.88,,1,1,1
675726166,00099M11:42:41.392,0099 11:39:19,4.11,,,,226.88,,4.18,,,,246.88,,1,1,1
675726166.5,00099M11:42:41.878,0099 11:39:20,3.91,,,,226.88,,4.31,,,,251.88,,1,1,1
675726167,00099M11:42:42.365,0099 11:39:20,4.03,,,,221.88,,4.44,,,,251.88,,1,1,1
675726167.5,00099M11:42:42.852,0099 11:39:20,4.35,,,,221.88,,4.46,,,,246.88,,1,1,1
675726168,00099M11:42:43.338,0099 11:39:21,4.46,,,,221.88,,4.52,,,,246.88,,1,1,1
675726168.5,00099M11:42:43.825,0099 11:39:21,4.25,,,,221.88,,4.58,,,,246.88,,1,1,1
675726169,00099M11:42:44.311,0099 11:39:22,4.33,,,,221.88,,4.46,,,,246.88,,1,1,1
675726169.5,00099M11:42:44.798,0099 11:39:22,4.17,,,,221.88,,4.43,,,,246.88,,1,1,1
675726170,00099M11:42:45.285,0099 11:39:23,4.08,,,,226.88,,4.41,,,,246.88,,1,1,1
675726170.5,00099M11:42:45.771,0099 11:39:23,4.03,,,,226.88,,4.49,,,,246.88,,1,1,1
675726171,00099M11:42:46.258,0099 11:39:24,4.02,,,,226.88,,4.61,,,,246.88,,1,1,1
675726171.5,00099M11:42:46.745,0099 11:39:24,4.22,,,,226.88,,4.68,,,,246.88,,1,1,1
675726172,00099M11:42:47.231,0099 11:39:25,4.14,,,,221.88,,4.73,,,,246.88,,1,1,1
675726172.5,00099M11:42:47.718,0099 11:39:25,4.40,,,,221.88,,4.46,,,,246.88,,1,1,1
675726173,00099M11:42:48.204,0099 11:39:26,4.36,,,,221.88,,4.62,,,,246.88,,1,1,1
675726173.5,00099M11:42:48.691,0099 11:39:26,4.44,,,,221.88,,4.50,,,,246.88,,1,1,1
675726174,00099M11:42:49.178,0099 11:39:27,4.51,,,,221.88,,4.57,,,,246.88,,1,1,1
675726174.5,00099M11:42:49.664,0099 11:39:27,4.14,,,,221.88,,4.54,,,,246.88,,1,1,1
675726175,00099M11:42:50.151,0099 11:39:28,3.92,,,,216.88,,4.25,,,,246.88,,1,1,1
675726175.5,00099M11:42:50.638,0099 11:39:28,4.87,,,,216.88,,4.53,,,,246.88,,1,1,1
675726176,00099M11:42:51.124,0099 11:39:29,4.03,,,,221.88,,4.57,,,,246.88,,1,1,1
675726176.5,00099M11:42:51.611,0099 11:39:29,4.45,,,,221.88,,4.51,,,,246.88,,1,1,1
675726177,00099M11:42:52.097,0099 11:39:30,4.32,,,,221.88,,4.39,,,,246.88,,1,1,1
675726177.5,00099M11:42:52.584,0099 11:39:30,4.35,,,,226.88,,4.68,,,,251.88,,1,1,1
675726178,00099M11:42:53.071,0099 11:39:31,3.81,,,,216.88,,4.48,,,,246.88,,1,1,1
675726178.5,00099M11:42:53.557,0099 11:39:31,4.02,,,,221.88,,4.36,,,,246.88,,1,1,1
675726179,00099M11:42:54.044,0099 11:39:32,3.81,,,,216.88,,4.08,,,,246.88,,1,1,1
675726179.5,00099M11:42:54.531,0099 11:39:32,3.83,,,,221.88,,3.76,,,,251.88,,1,1,1
675726180,00099M11:42:55.017,0099 11:39:33,3.76,,,,221.88,,3.89,,,,251.88,,1,1,1
675726180.5,00099M11:42:55.504,0099 11:39:33,3.82,,,,221.88,,3.96,,,,246.88,,1,1,1
675726181,00099M11:42:55.990,0099 11:39:34,3.50,,,,216.88,,3.90,,,,246.88,,1,1,1
675726181.5,00099M11:42:56.477,0099 11:39:34,3.84,,,,221.88,,3.84,,,,246.88,,1,1,1
675726182,00099M11:42:56.964,0099 11:39:35,3.62,,,,221.88,,4.09,,,,246.88,,1,1,1
675726182.5,00099M11:42:57.450,0099 11:39:35,3.50,,,,216.88,,3.50,,,,246.88,,1,1,1
675726183,00099M11:42:57.937,0099 11:39:36,3.61,,,,216.88,,3.67,,,,246.88,,1,1,1
675726183.5,00099M11:42:58.424,0099 11:39:36,3.81,,,,221.88,,3.74,,,,246.88,,1,1,1
675726184,00099M11:42:58.910,0099 11:39:37,3.85,,,,216.88,,3.99,,,,246.88,,1,1,1
675726184.5,00099M11:42:59.397,0099 11:39:37,3.60,,,,216.88,,3.53,,,,246.88,,1,1,1
675726185,00099M11:42:59.883,0099 11:39:38,3.44,,,,216.88,,3.58,,,,246.88,,1,1,1
675726185.5,00099M11:43:00.370,0099 11:39:38,3.43,,,,226.88,,3.89,,,,251.88,,1,1,1
675726186,00099M11:43:00.857,0099 11:39:38,3.65,,,,226.88,,3.78,,,,246.88,,1,1,1
675726186.5,00099M11:43:01.343,0099 11:39:39,3.45,,,,231.88,,3.92,,,,251.88,,1,1,1
675726187,00099M11:43:01.830,0099 11:39:39,3.51,,,,226.88,,3.18,,,,251.88,,1,1,1
675726187.5,00099M11:43:02.317,0099 11:39:40,3.17,,,,231.88,,3.43,,,,246.88,,1,1,1
675726188,00099M11:43:02.803,0099 11:39:40,3.18,,,,231.88,,3.24,,,,256.89,,1,1,1
675726188.5,00099M11:43:03.290,0099 11:39:41,3.39,,,,231.88,,3.32,,,,256.89,,1,1,1
675726189,00099M11:43:03.776,0099 11:39:41,3.27,,,,226.88,,3.40,,,,251.88,,1,1,1
675726189.5,00099M11:43:04.263,0099 11:39:42,3.25,,,,231.88,,3.58,,,,251.88,,1,1,1
675726190,00099M11:43:04.750,0099 11:39:42,3.44,,,,231.88,,3.39,,,,251.88,,1,1,1
675726190.5,00099M11:43:05.236,0099 11:39:43,3.63,,,,231.88,,3.56,,,,251.88,,1,1,1
675726191,00099M11:43:05.723,0099 11:39:43,3.36,,,,221.88,,3.16,,,,246.88,,1,1,1
675726191.5,00099M11:43:06.210,0099 11:39:44,3.03,,,,221.88,,3.09,,,,246.88,,1,1,1
675726192,00099M11:43:06.696,0099 11:39:44,3.16,,,,226.88,,3.25,,,,256.89,,1,1,1
675726192.5,00099M11:43:07.183,0099 11:39:45,3.44,,,,226.88,,3.49,,,,251.88,,1,1,1
675726193,00099M11:43:07.669,0099 11:39:45,3.42,,,,226.88,,3.82,,,,251.88,,1,1,1
675726193.5,00099M11:43:08.156,0099 11:39:46,3.83,,,,226.88,,3.89,,,,251.88,,1,1,1
675726194,00099M11:43:08.643,0099 11:39:46,3.63,,,,226.88,,3.76,,,,246.88,,1,1,1
675726194.5,00099M11:43:09.129,0099 11:39:47,3.81,,,,226.88,,3.62,,,,246.88,,1,1,1
675726195,00099M11:43:09.616,0099 11:39:47,3.24,,,,221.88,,3.55,,,,246.88,,1,1,1
675726195.5,00099M11:43:10.103,0099 11:39:48,3.22,,,,226.88,,3.15,,,,246.88,,1,1,1
675726196,00099M11:43:10.589,0099 11:39:48,2.77,,,,216.88,,3.30,,,,251.88,,1,1,1
675726196.5,00099M11:43:11.076,0099 11:39:49,3.16,,,,206.89,,2.44,,,,246.88,,1,1,1
675726197,00099M11:43:11.562,0099 11:39:49,2.89,,,,216.88,,2.96,,,,251.88,,1,1,1
675726197.5,00099M11:43:12.049,0099 11:39:50,3.10,,,,221.88,,3.23,,,,256.89,,1,1,1
675726198,00099M11:43:12.536,0099 11:39:50,2.64,,,,221.88,,2.73,,,,251.88,,1,1,1
675726198.5,00099M11:43:13.022,0099 11:39:51,2.71,,,,226.88,,2.85,,,,251.88,,1,1,1
675726199,00099M11:43:13.509,0099 11:39:51,2.53,,,,236.88,,2.85,,,,256.89,,1,1,1
675726199.5,00099M11:43:13.996,0099 11:39:52,2.75,,,,251.88,,2.82,,,,266.89,,1,1,1
675726200,00099M11:43:14.482,0099 11:39:52,2.74,,,,251.88,,2.97,,,,266.89,,1,1,1
675726200.5,00099M11:43:14.969,0099 11:39:53,2.81,,,,251.88,,2.75,,,,266.89,,1,1,1
675726201,00099M11:43:15.455,0099 11:39:53,2.97,,,,246.88,,2.75,,,,261.89,,1,1,1
675726201.5,00099M11:43:15.942,0099 11:39:54,2.88,,,,241.88,,2.53,,,,261.89,,1,1,1
675726202,00099M11:43:16.429,0099 11:39:54,2.42,,,,251.88,,2.68,,,,266.89,,1,1,1
675726202.5,00099M11:43:16.915,0099 11:39:55,2.15,,,,256.89,,2.42,,,,266.89,,1,1,1
675726203,00099M11:43:17.402,0099 11:39:55,2.22,,,,236.88,,2.76,,,,271.89,,1,1,1
675726203.5,00099M11:43:17.889,0099 11:39:56,2.51,,,,241.88,,2.98,,,,281.89,,1,1,1
675726204,00099M11:43:18.375,0099 11:39:56,2.11,,,,256.89,,2.86,,,,281.89,,1,1,1
675726204.5,00099M11:43:18.862,0099 11:39:57,2.25,,,,251.88,,2.68,,,,271.89,,1,1,1
675726205,00099M11:43:19.349,0099 11:39:57,2.38,,,,251.88,,2.59,,,,271.89,,1,1,1
675726205.5,00099M11:43:19.835,0099 11:39:57,2.70,,,,251.88,,2.70,,,,266.89,,1,1,1
675726206,00099M11:43:20.322,0099 11:39:58,2.22,,,,256.89,,2.76,,,,266.89,,1,1,1
675726206.5,00099M11:43:20.808,0099 11:39:58,2.29,,,,241.88,,2.49,,,,266.89,,1,1,1
675726207,00099M11:43:21.295,0099 11:39:59,2.15,,,,236.88,,2.62,,,,266.89,,1,1,1
675726207.5,00099M11:43:21.782,0099 11:39:59,2.29,,,,231.88,,2.32,,,,266.89,,1,1,1
675726208,00099M11:43:22.268,0099 11:40:00,2.49,,,,236.88,,2.29,,,,261.89,,1,1,1
675726208.5,00099M11:43:22.755,0099 11:40:00,2.29,,,,221.88,,2.36,,,,261.89,,1,1,1
675726209,00099M11:43:23.242,0099 11:40:01,2.17,,,,211.88,,2.17,,,,261.89,,1,1,1
675726209.5,00099M11:43:23.728,0099 11:40:01,2.51,,,,221.88,,2.30,,,,266.89,,1,1,1
675726210,00099M11:43:24.215,0099 11:40:02,1.93,,,,216.88,,2.52,,,,261.89,,1,1,1
675726210.5,00099M11:43:24.701,0099 11:40:02,1.98,,,,211.88,,2.40,,,,261.89,,1,1,1
675726211,00099M11:43:25.188,0099 11:40:03,2.33,,,,216.88,,2.40,,,,261.89,,1,1,1
675726211.5,00099M11:43:25.675,0099 11:40:03,2.67,,,,226.88,,2.46,,,,256.89,,1,1,1
675726212,00099M11:43:26.161,0099 11:40:04,2.79,,,,221.88,,2.58,,,,256.89,,1,1,1
675726212.5,00099M11:43:26.648,0099 11:40:04,2.44,,,,216.88,,2.51,,,,251.88,,1,1,1
675726213,00099M11:43:27.135,0099 11:40:05,2.64,,,,221.88,,2.67,,,,256.89,,1,1,1
675726213.5,00099M11:43:27.621,0099 11:40:05,2.85,,,,226.88,,2.78,,,,256.89,,1,1,1
675726214,00099M11:43:28.108,0099 11:40:06,2.40,,,,221.88,,2.78,,,,256.89,,1,1,1
675726214.5,00099M11:43:28.594,0099 11:40:06,2.45,,,,216.88,,2.58,,,,256.89,,1,1,1
675726215,00099M11:43:29.081,0099 11:40:07,2.58,,,,221.88,,2.45,,,,251.88,,1,1,1
675726215.5,00099M11:43:29.568,0099 11:40:07,2.45,,,,221.88,,2.79,,,,256.89,,1,1,1
675726216,00099M11:43:30.054,0099 11:40:08,2.47,,,,221.88,,2.59,,,,256.89,,1,1,1
675726216.5,00099M11:43:30.541,0099 11:40:08,2.45,,,,216.88,,2.43,,,,251.88,,1,1,1
675726217,00099M11:43:31.028,0099 11:40:09,2.59,,,,211.88,,2.38,,,,246.88,,1,1,1
675726217.5,00099M11:43:31.514,0099 11:40:09,2.18,,,,206.89,,2.25,,,,251.88,,1,1,1
675726218,00099M11:43:32.001,0099 11:40:10,3.00,,,,196.89,,1.91,,,,246.88,,1,1,1
675726218.5,00099M11:43:32.487,0099 11:40:10,2.99,,,,196.89,,0.54,,,,16.89,,1,1,1
675726219,00099M11:43:32.974,0099 11:40:11,2.78,,,,196.89,,0.95,,,,16.89,,1,1,1
675726219.5,00099M11:43:33.461,0099 11:40:11,3.13,,,,196.89,,0.95,,,,16.89,,1,1,1
675726220,00099M11:43:33.947,0099 11:40:12,2.90,,,,191.89,,0.50,,,,316.90,,1,1,1
675726220.5,00099M11:43:34.434,0099 11:40:12,3.04,,,,196.89,,1.42,,,,286.89,,1,1,1
675726221,00099M11:43:34.921,0099 11:40:13,3.23,,,,191.89,,0.34,,,,41.88,,1,1,1
675726221.5,00099M11:43:35.407,0099 11:40:13,3.76,,,,191.89,,0.25,,,,51.88,,1,1,1
675726222,00099M11:43:35.894,0099 11:40:14,3.01,,,,191.89,,1.07,,,,296.89,,1,1,1
675726222.5,00099M11:43:36.380,0099 11:40:14,3.20,,,,186.89,,0.80,,,,16.89,,1,1,1
675726223,00099M11:43:36.867,0099 11:40:15,3.29,,,,191.89,,0.45,,,,286.89,,1,1,1
675726223.5,00099M11:43:37.354,0099 11:40:15,3.21,,,,191.89,,0.02,,,,1.89,,1,1,1
675726224,00099M11:43:37.840,0099 11:40:15,3.08,,,,191.89,,0.78,,,,291.89,,1,1,1
675726224.5,00099M11:43:38.327,0099 11:40:16,2.63,,,,191.89,,1.01,,,,261.89,,1,1,1
675726232,00099M11:43:45.626,0099 11:40:23,2.53,,,,201.89,,0.89,,,,16.89,,1,1,1
675726232.5,00099M11:43:46.113,0099 11:40:24,2.81,,,,176.89,,0.53,,,,296.89,,1,1,1
675726233,00099M11:43:46.600,0099 11:40:24,2.63,,,,181.89,,1.02,,,,146.90,,1,1,1
675726233.5,00099M11:43:47.086,0099 11:40:25,2.64,,,,191.89,,1.02,,,,306.90,,1,1,1
675726234,00099M11:43:47.573,0099 11:40:25,2.52,,,,191.89,,1.29,,,,276.89,,1,1,1
675726234.5,00099M11:43:48.059,0099 11:40:26,2.79,,,,186.89,,1.29,,,,121.89,,1,1,1
675726235,00099M11:43:48.546,0099 11:40:26,2.25,,,,201.89,,1.43,,,,286.89,,1,1,1
675726235.5,00099M11:43:49.033,0099 11:40:27,2.88,,,,186.89,,0.27,,,,296.89,,1,1,1
675726236,00099M11:43:49.519,0099 11:40:27,2.54,,,,176.89,,0.57,,,,76.89,,1,1,1
675726236.5,00099M11:43:50.006,0099 11:40:28,2.32,,,,181.89,,1.05,,,,286.89,,1,1,1
675726237,00099M11:43:50.493,0099 11:40:28,2.91,,,,191.89,,0.34,,,,266.89,,1,1,1
675726237.5,00099M11:43:50.979,0099 11:40:29,2.83,,,,201.89,,0.34,,,,256.89,,1,1,1
675726238,00099M11:43:51.466,0099 11:40:29,2.76,,,,206.89,,0.52,,,,261.89,,1,1,1
675726238.5,00099M11:43:51.952,0099 11:40:30,2.49,,,,206.89,,1.50,,,,251.88,,1,1,1
675726239,00099M11:43:52.439,0099 11:40:30,2.49,,,,211.88,,1.28,,,,246.88,,1,1,1
675726239.5,00099M11:43:52.926,0099 11:40:31,2.02,,,,196.89,,0.38,,,,66.88,,1,1,1
675726240,00099M11:43:53.412,0099 11:40:31,2.29,,,,201.89,,0.20,,,,356.89,,1,1,1
675726240.5,00099M11:43:53.899,0099 11:40:32,2.22,,,,206.89,,1.55,,,,256.89,,1,1,1
675726241,00099M11:43:54.386,0099 11:40:32,2.04,,,,216.88,,1.77,,,,246.88,,1,1,1
675726241.5,00099M11:43:54.872,0099 11:40:33,2.22,,,,211.88,,1.91,,,,251.88,,1,1,1
675726242,00099M11:43:55.359,0099 11:40:33,2.15,,,,221.88,,1.53,,,,251.88,,1,1,1
675726242.5,00099M11:43:55.845,0099 11:40:33,2.02,,,,221.88,,1.69,,,,251.88,,1,1,1
675726243,00099M11:43:56.332,0099 11:40:34,2.02,,,,236.88,,1.89,,,,256.89,,1,1,1
675726243.5,00099M11:43:56.819,0099 11:40:34,1.56,,,,236.88,,1.83,,,,256.89,,1,1,1
675726244,00099M11:43:57.305,0099 11:40:35,1.56,,,,221.88,,1.83,,,,271.89,,1,1,1
675726244.5,00099M11:43:57.792,0099 11:40:35,1.77,,,,191.89,,1.57,,,,271.89,,1,1,1
675726245,00099M11:43:58.279,0099 11:40:36,1.64,,,,201.89,,0.57,,,,276.89,,1,1,1
675726245.5,00099M11:43:58.765,0099 11:40:36,1.69,,,,191.89,,1.55,,,,276.89,,1,1,1
675726246,00099M11:43:59.252,0099 11:40:37,1.56,,,,181.89,,1.78,,,,286.89,,1,1,1
675726246.5,00099M11:43:59.738,0099 11:40:37,1.31,,,,186.89,,1.22,,,,276.89,,1,1,1
675726247,00099M11:44:00.225,0099 11:40:38,0.94,,,,201.89,,1.31,,,,281.89,,1,1,1
675726247.5,00099M11:44:00.712,0099 11:40:38,1.45,,,,236.88,,1.52,,,,276.89,,1,1,1
675726257,00099M11:44:09.958,0099 11:40:48,2.16,,,,236.88,,1.81,,,,261.89,,1,1,1
675726257.5,00099M11:44:10.444,0099 11:40:48,1.81,,,,251.88,,2.09,,,,266.89,,1,1,1
675726258,00099M11:44:10.931,0099 11:40:49,1.53,,,,236.88,,2.02,,,,271.89,,1,1,1
675726258.5,00099M11:44:11.417,0099 11:40:49,1.39,,,,236.88,,1.88,,,,286.89,,1,1,1
675726259,00099M11:44:11.904,0099 11:40:50,1.58,,,,236.88,,1.81,,,,281.89,,1,1,1
675726259.5,00099M11:44:12.391,0099 11:40:50,1.54,,,,206.89,,1.47,,,,266.89,,1,1,1
675726260,00099M11:44:12.877,0099 11:40:51,1.89,,,,211.88,,1.56,,,,266.89,,1,1,1
675726260.5,00099M11:44:13.364,0099 11:40:51,2.66,,,,216.88,,1.80,,,,256.89,,1,1,1
675726261,00099M11:44:13.851,0099 11:40:52,2.65,,,,206.89,,1.88,,,,246.88,,1,1,1
675726261.5,00099M11:44:14.337,0099 11:40:52,2.81,,,,206.89,,1.61,,,,246.88,,1,1,1
675726262,00099M11:44:14.824,0099 11:40:52,2.67,,,,211.88,,1.38,,,,256.89,,1,1,1
675726262.5,00099M11:44:15.310,0099 11:40:53,3.00,,,,221.88,,2.37,,,,266.89,,1,1,1
675726263,00099M11:44:15.797,0099 11:40:53,2.89,,,,216.88,,2.66,,,,256.89,,1,1,1
675726263.5,00099M11:44:16.284,0099 11:40:54,2.84,,,,221.88,,2.86,,,,256.89,,1,1,1
675726264,00099M11:44:16.770,0099 11:40:54,2.62,,,,221.88,,2.64,,,,266.89,,1,1,1
675726264.5,00099M11:44:17.257,0099 11:40:55,2.91,,,,221.88,,2.37,,,,261.89,,1,1,1
675726265,00099M11:44:17.744,0099 11:40:55,2.26,,,,216.88,,2.24,,,,251.88,,1,1,1
675726265.5,00099M11:44:18.230,0099 11:40:56,2.17,,,,211.88,,2.17,,,,256.89,,1,1,1
675726266,00099M11:44:18.717,0099 11:40:56,1.90,,,,221.88,,1.81,,,,246.88,,1,1,1
675726266.5,00099M11:44:19.204,0099 11:40:57,2.17,,,,221.88,,1.76,,,,251.88,,1,1,1
675726267,00099M11:44:19.690,0099 11:40:57,1.90,,,,221.88,,1.97,,,,251.88,,1,1,1
675726267.5,00099M11:44:20.177,0099 11:40:58,2.04,,,,221.88,,1.83,,,,251.88,,1,1,1
675726268,00099M11:44:20.663,0099 11:40:58,2.18,,,,226.88,,1.77,,,,256.89,,1,1,1
675726268.5,00099M11:44:21.150,0099 11:40:59,2.05,,,,226.88,,2.05,,,,261.89,,1,1,1
675726269,00099M11:44:21.637,0099 11:40:59,1.78,,,,211.88,,1.99,,,,261.89,,1,1,1
675726269.5,00099M11:44:22.123,0099 11:41:00,1.65,,,,211.88,,1.65,,,,266.89,,1,1,1
675726270,00099M11:44:22.610,0099 11:41:00,1.95,,,,221.88,,1.47,,,,261.89,,1,1,1
675726270.5,00099M11:44:23.097,0099 11:41:01,1.79,,,,221.88,,1.58,,,,261.89,,1,1,1
675726271,00099M11:44:23.583,0099 11:41:01,1.65,,,,221.88,,1.24,,,,261.89,,1,1,1
